Name,Email,Financial Status,Created at,Paid at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem sku,Lineitem discount,Lineitem fulfillment status,Subtotal,Shipping,Taxes,Total,Discount Amount,Refunded Amount
#1385,greenrosie@example.com,paid,2025-03-24 12:00:00 +0000,2025-03-24 12:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,155.0,10.0,31.0,196.0,0.0,0.0
#1385,,,2025-03-24 12:00:00 +0000,2025-03-24 12:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1386,carly03@example.com,paid,2025-11-08 16:00:00 +0000,2025-11-08 16:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,105.0,10.0,21.0,136.0,50.0,0.0
#1386,,,2025-11-08 16:00:00 +0000,2025-11-08 16:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1386,,,2025-11-08 16:00:00 +0000,2025-11-08 16:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1387,stevenshugh@example.net,paid,2025-04-02 09:00:00 +0000,2025-04-02 09:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,105.0,10.0,21.0,136.0,50.0,0.0
#1388,luke63@example.net,paid,2025-09-18 14:00:00 +0000,2025-09-18 14:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,315.0,10.0,63.0,388.0,50.0,0.0
#1389,hallabigail@example.org,paid,2025-05-25 12:00:00 +0000,2025-05-25 12:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,120.0,10.0,24.0,154.0,0.0,0.0
#1389,,,2025-05-25 12:00:00 +0000,2025-05-25 12:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1390,rickybooth@example.com,paid,2025-12-29 08:00:00 +0000,2025-12-29 08:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,470.0,10.0,94.0,574.0,0.0,0.0
#1391,khill@example.org,paid,2025-03-16 22:00:00 +0000,2025-03-16 22:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,470.0,10.0,94.0,574.0,0.0,0.0
#1392,harry57@example.org,paid,2025-12-31 21:00:00 +0000,2025-12-31 21:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,60.0,10.0,12.0,82.0,0.0,0.0
#1392,,,2025-12-31 21:00:00 +0000,2025-12-31 21:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1393,kirbymarie@example.com,paid,2025-10-04 09:00:00 +0000,2025-10-04 09:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,365.0,10.0,73.0,448.0,0.0,0.0
#1394,wendy28@example.org,paid,2025-08-08 22:00:00 +0000,2025-08-08 22:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,150.0,10.0,30.0,190.0,0.0,0.0
#1394,,,2025-08-08 22:00:00 +0000,2025-08-08 22:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1394,,,2025-08-08 22:00:00 +0000,2025-08-08 22:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1395,slaterchristian@example.net,paid,2025-04-12 13:00:00 +0000,2025-04-12 13:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,155.0,10.0,31.0,196.0,0.0,0.0
#1396,leahmiller@example.com,paid,2025-09-09 13:00:00 +0000,2025-09-09 13:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,60.0,10.0,12.0,82.0,0.0,0.0
#1396,,,2025-09-09 13:00:00 +0000,2025-09-09 13:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1397,danielmorgan@example.com,paid,2025-03-15 14:00:00 +0000,2025-03-15 14:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,150.0,10.0,30.0,190.0,0.0,0.0
#1398,williamslewis@example.org,paid,2025-06-10 13:00:00 +0000,2025-06-10 13:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,120.0,10.0,24.0,154.0,0.0,0.0
#1398,,,2025-06-10 13:00:00 +0000,2025-06-10 13:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1399,stanley32@example.org,paid,2025-03-31 15:00:00 +0000,2025-03-31 15:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,60.0,10.0,12.0,82.0,0.0,0.0
#1400,leachpaul@example.org,paid,2025-01-25 08:00:00 +0000,2025-01-25 08:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,155.0,10.0,31.0,196.0,0.0,0.0
#1400,,,2025-01-25 08:00:00 +0000,2025-01-25 08:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1401,emma28@example.net,paid,2025-11-24 08:00:00 +0000,2025-11-24 08:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,70.0,10.0,14.0,94.0,50.0,0.0
#1401,,,2025-11-24 08:00:00 +0000,2025-11-24 08:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1402,louisewilliamson@example.org,paid,2025-08-13 09:00:00 +0000,2025-08-13 09:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,310.0,10.0,62.0,382.0,0.0,0.0
#1402,,,2025-08-13 09:00:00 +0000,2025-08-13 09:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1402,,,2025-08-13 09:00:00 +0000,2025-08-13 09:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1403,colemathew@example.com,paid,2025-07-28 17:00:00 +0000,2025-07-28 17:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,60.0,10.0,12.0,82.0,0.0,0.0
#1403,,,2025-07-28 17:00:00 +0000,2025-07-28 17:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1404,valerie67@example.org,paid,2025-12-31 14:00:00 +0000,2025-12-31 14:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,10.0,10.0,2.0,22.0,50.0,0.0
#1404,,,2025-12-31 14:00:00 +0000,2025-12-31 14:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1405,lynne24@example.com,paid,2025-01-26 18:00:00 +0000,2025-01-26 18:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,10.0,10.0,2.0,22.0,50.0,0.0
#1406,robinsonlesley@example.org,paid,2025-07-27 17:00:00 +0000,2025-07-27 17:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,450.0,10.0,90.0,550.0,50.0,0.0
#1406,,,2025-07-27 17:00:00 +0000,2025-07-27 17:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1406,,,2025-07-27 17:00:00 +0000,2025-07-27 17:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1407,emily77@example.com,paid,2025-12-01 16:00:00 +0000,2025-12-01 16:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,200.0,10.0,40.0,250.0,50.0,0.0
#1407,,,2025-12-01 16:00:00 +0000,2025-12-01 16:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1408,daviesnicholas@example.net,paid,2025-07-04 14:00:00 +0000,2025-07-04 14:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,235.0,10.0,47.0,292.0,0.0,0.0
#1409,bennettsean@example.com,paid,2025-06-01 22:00:00 +0000,2025-06-01 22:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,365.0,10.0,73.0,448.0,0.0,0.0
#1409,,,2025-06-01 22:00:00 +0000,2025-06-01 22:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1410,kirsty06@example.org,paid,2025-08-30 13:00:00 +0000,2025-08-30 13:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,365.0,10.0,73.0,448.0,0.0,0.0
#1411,henrybaker@example.com,paid,2025-02-03 12:00:00 +0000,2025-02-03 12:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,300.0,10.0,60.0,370.0,0.0,0.0
#1412,kimsimpson@example.net,paid,2025-05-29 10:00:00 +0000,2025-05-29 10:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,420.0,10.0,84.0,514.0,50.0,0.0
#1413,jwilliams@example.com,paid,2025-06-01 08:00:00 +0000,2025-06-01 08:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,470.0,10.0,94.0,574.0,0.0,0.0
#1414,abigailwood@example.org,paid,2025-02-17 14:00:00 +0000,2025-02-17 14:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,365.0,10.0,73.0,448.0,0.0,0.0
#1415,harry09@example.net,paid,2025-03-08 09:00:00 +0000,2025-03-08 09:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,310.0,10.0,62.0,382.0,0.0,0.0
#1416,macdonaldamelia@example.org,paid,2025-03-30 17:00:00 +0000,2025-03-30 17:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,250.0,10.0,50.0,310.0,0.0,0.0
#1417,maxprice@example.net,paid,2025-09-03 12:00:00 +0000,2025-09-03 12:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,235.0,10.0,47.0,292.0,0.0,0.0
#1417,,,2025-09-03 12:00:00 +0000,2025-09-03 12:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1417,,,2025-09-03 12:00:00 +0000,2025-09-03 12:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1418,francesca51@example.net,paid,2025-12-11 11:00:00 +0000,2025-12-11 11:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,155.0,10.0,31.0,196.0,0.0,0.0
#1419,ashley97@example.net,paid,2025-01-04 17:00:00 +0000,2025-01-04 17:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,470.0,10.0,94.0,574.0,0.0,0.0
#1419,,,2025-01-04 17:00:00 +0000,2025-01-04 17:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1420,pbull@example.com,paid,2025-08-23 15:00:00 +0000,2025-08-23 15:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,730.0,10.0,146.0,886.0,0.0,0.0
#1421,george54@example.com,paid,2025-08-10 11:00:00 +0000,2025-08-10 11:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,60.0,10.0,12.0,82.0,0.0,0.0
#1422,dannyjames@example.net,paid,2025-01-20 13:00:00 +0000,2025-01-20 13:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,120.0,10.0,24.0,154.0,0.0,0.0
#1422,,,2025-01-20 13:00:00 +0000,2025-01-20 13:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1423,edward05@example.org,paid,2025-11-01 12:00:00 +0000,2025-11-01 12:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,120.0,10.0,24.0,154.0,0.0,0.0
#1423,,,2025-11-01 12:00:00 +0000,2025-11-01 12:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1423,,,2025-11-01 12:00:00 +0000,2025-11-01 12:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1424,ben00@example.org,paid,2025-05-14 11:00:00 +0000,2025-05-14 11:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,120.0,10.0,24.0,154.0,0.0,0.0
#1425,vanessa00@example.com,paid,2025-12-26 15:00:00 +0000,2025-12-26 15:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,155.0,10.0,31.0,196.0,0.0,0.0
#1425,,,2025-12-26 15:00:00 +0000,2025-12-26 15:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1426,kprice@example.net,paid,2025-06-14 20:00:00 +0000,2025-06-14 20:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,680.0,10.0,136.0,826.0,50.0,0.0
#1427,fmoore@example.org,paid,2025-02-25 20:00:00 +0000,2025-02-25 20:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,250.0,10.0,50.0,310.0,0.0,0.0
#1427,,,2025-02-25 20:00:00 +0000,2025-02-25 20:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1428,georgebriggs@example.net,paid,2025-04-21 11:00:00 +0000,2025-04-21 11:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,250.0,10.0,50.0,310.0,50.0,0.0
#1429,tjackson@example.com,paid,2025-03-25 14:00:00 +0000,2025-03-25 14:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,155.0,10.0,31.0,196.0,0.0,0.0
#1430,hbanks@example.com,paid,2025-01-16 13:00:00 +0000,2025-01-16 13:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,70.0,10.0,14.0,94.0,50.0,0.0
#1430,,,2025-01-16 13:00:00 +0000,2025-01-16 13:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1430,,,2025-01-16 13:00:00 +0000,2025-01-16 13:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1431,ufleming@example.com,paid,2025-06-16 17:00:00 +0000,2025-06-16 17:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,70.0,10.0,14.0,94.0,50.0,0.0
#1431,,,2025-06-16 17:00:00 +0000,2025-06-16 17:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1432,kim88@example.net,paid,2025-04-12 17:00:00 +0000,2025-04-12 17:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,120.0,10.0,24.0,154.0,0.0,0.0
#1433,mary61@example.org,paid,2025-08-13 09:00:00 +0000,2025-08-13 09:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,470.0,10.0,94.0,574.0,0.0,0.0
#1434,elizabethnewman@example.org,paid,2025-02-01 10:00:00 +0000,2025-02-01 10:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,185.0,10.0,37.0,232.0,50.0,0.0
#1435,parkerjames@example.net,paid,2025-01-08 08:00:00 +0000,2025-01-08 08:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,300.0,10.0,60.0,370.0,0.0,0.0
#1435,,,2025-01-08 08:00:00 +0000,2025-01-08 08:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1436,vincent28@example.org,paid,2025-09-14 15:00:00 +0000,2025-09-14 15:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,420.0,10.0,84.0,514.0,50.0,0.0
#1437,csimpson@example.net,paid,2025-08-30 11:00:00 +0000,2025-08-30 11:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,120.0,10.0,24.0,154.0,0.0,0.0
#1437,,,2025-08-30 11:00:00 +0000,2025-08-30 11:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1438,yconway@example.org,paid,2025-03-18 20:00:00 +0000,2025-03-18 20:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,300.0,10.0,60.0,370.0,0.0,0.0
#1438,,,2025-03-18 20:00:00 +0000,2025-03-18 20:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1438,,,2025-03-18 20:00:00 +0000,2025-03-18 20:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1439,jacobshaw@example.net,paid,2025-08-09 09:00:00 +0000,2025-08-09 09:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,300.0,10.0,60.0,370.0,0.0,0.0
#1439,,,2025-08-09 09:00:00 +0000,2025-08-09 09:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1440,kauradrian@example.com,paid,2025-06-15 10:00:00 +0000,2025-06-15 10:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,450.0,10.0,90.0,550.0,50.0,0.0
#1440,,,2025-06-15 10:00:00 +0000,2025-06-15 10:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1440,,,2025-06-15 10:00:00 +0000,2025-06-15 10:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1441,josephwood@example.net,paid,2025-12-23 13:00:00 +0000,2025-12-23 13:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,70.0,10.0,14.0,94.0,50.0,0.0
#1442,zrobinson@example.com,paid,2025-11-19 19:00:00 +0000,2025-11-19 19:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,250.0,10.0,50.0,310.0,50.0,0.0
#1443,qreid@example.org,paid,2025-01-11 18:00:00 +0000,2025-01-11 18:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,420.0,10.0,84.0,514.0,50.0,0.0
#1443,,,2025-01-11 18:00:00 +0000,2025-01-11 18:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1443,,,2025-01-11 18:00:00 +0000,2025-01-11 18:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1444,hazelsmith@example.com,paid,2025-11-26 20:00:00 +0000,2025-11-26 20:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,185.0,10.0,37.0,232.0,50.0,0.0
#1445,joel40@example.com,paid,2025-05-22 14:00:00 +0000,2025-05-22 14:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,155.0,10.0,31.0,196.0,0.0,0.0
#1445,,,2025-05-22 14:00:00 +0000,2025-05-22 14:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1446,tony49@example.com,paid,2025-09-19 09:00:00 +0000,2025-09-19 09:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,680.0,10.0,136.0,826.0,50.0,0.0
#1446,,,2025-09-19 09:00:00 +0000,2025-09-19 09:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1447,glennshah@example.com,paid,2025-02-18 20:00:00 +0000,2025-02-18 20:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,105.0,10.0,21.0,136.0,50.0,0.0
#1447,,,2025-02-18 20:00:00 +0000,2025-02-18 20:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1448,dobsonirene@example.net,paid,2025-12-24 08:00:00 +0000,2025-12-24 08:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,420.0,10.0,84.0,514.0,50.0,0.0
#1448,,,2025-12-24 08:00:00 +0000,2025-12-24 08:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1449,gerald53@example.net,paid,2025-10-25 17:00:00 +0000,2025-10-25 17:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,300.0,10.0,60.0,370.0,0.0,0.0
#1450,billy27@example.net,paid,2025-11-12 10:00:00 +0000,2025-11-12 10:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,200.0,10.0,40.0,250.0,50.0,0.0
#1450,,,2025-11-12 10:00:00 +0000,2025-11-12 10:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1451,ihargreaves@example.org,paid,2025-01-07 08:00:00 +0000,2025-01-07 08:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,10.0,10.0,2.0,22.0,50.0,0.0
#1451,,,2025-01-07 08:00:00 +0000,2025-01-07 08:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1451,,,2025-01-07 08:00:00 +0000,2025-01-07 08:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1452,fbegum@example.net,paid,2025-07-19 15:00:00 +0000,2025-07-19 15:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,260.0,10.0,52.0,322.0,50.0,0.0
#1452,,,2025-07-19 15:00:00 +0000,2025-07-19 15:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1452,,,2025-07-19 15:00:00 +0000,2025-07-19 15:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1453,samanthajohnson@example.net,paid,2025-11-13 20:00:00 +0000,2025-11-13 20:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,315.0,10.0,63.0,388.0,50.0,0.0
#1453,,,2025-11-13 20:00:00 +0000,2025-11-13 20:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1453,,,2025-11-13 20:00:00 +0000,2025-11-13 20:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1454,ritafreeman@example.org,paid,2025-08-06 20:00:00 +0000,2025-08-06 20:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,105.0,10.0,21.0,136.0,50.0,0.0
#1455,russellbrown@example.com,paid,2025-10-30 12:00:00 +0000,2025-10-30 12:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,150.0,10.0,30.0,190.0,0.0,0.0
#1456,uwood@example.net,paid,2025-07-26 20:00:00 +0000,2025-07-26 20:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,730.0,10.0,146.0,886.0,0.0,0.0
#1456,,,2025-07-26 20:00:00 +0000,2025-07-26 20:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1456,,,2025-07-26 20:00:00 +0000,2025-07-26 20:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1457,hayleygrant@example.net,paid,2025-06-04 19:00:00 +0000,2025-06-04 19:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,250.0,10.0,50.0,310.0,50.0,0.0
